product_id,product_name,slug,turbosquid_url,referral_url,price,sales_qty,estimated_revenue,recent_sales,downloads,full_previews,shopping_carts,days_in_sales,certification,category,subcategory,industries,use_cases,seo_keywords,priority_score,is_top_model,image_url
1329304,Airplane Simulator Machine Generic,airplane-simulator-machine-generic-1329304,https://www.turbosquid.com/3d-models/airplane-simulator-machine-generic-1329304,https://www.turbosquid.com/3d-models/airplane-simulator-machine-generic-1329304?referral=3d_molier-studio,99.0,32.0,3168.0,10.0,44.0,1939.0,52.0,2751.0,CheckMate Lite/Pro,Aircraft,Airplane,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,airplane simulator machine generic 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.163566,True,https://static.turbosquid.com/Preview/001329/304/Airplane-Simulator-Machine-Generic_D_Main.jpg
981198,Volkswagen Type 2 Green Simple Interior,volkswagen-type-2-green-simple-interior-981198,https://www.turbosquid.com/3d-models/volkswagen-type-2-green-simple-interior-981198,https://www.turbosquid.com/3d-models/volkswagen-type-2-green-simple-interior-981198?referral=3d_molier-studio,99.0,116.0,11484.0,7.0,142.0,9254.0,212.0,3779.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,volkswagen type 2 green 3d model|3d model download|volkswagen type 2 green turbosquid,0.180853,True,https://static.turbosquid.com/Preview/000981/198/Volkswagen-Type-2-Green-Simple-Interior_D_Main.jpg
1495461,Full Deck of Playing Cards,full-deck-of-playing-cards-1495461,https://www.turbosquid.com/3d-models/full-deck-of-playing-cards-1495461,https://www.turbosquid.com/3d-models/full-deck-of-playing-cards-1495461?referral=3d_molier-studio,29.0,59.0,1711.0,29.0,67.0,4260.0,79.0,2268.0,StemCell,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,full deck of playing 3d model|3d model download|full deck of playing turbosquid,0.143556,True,https://static.turbosquid.com/Preview/001495/461/Full-Deck-Of-Playing-Cards_D_Main.jpg
1275779,Baggage Conveyor Belt System,baggage-conveyor-belt-system-1275779,https://www.turbosquid.com/3d-models/baggage-conveyor-belt-system-1275779,https://www.turbosquid.com/3d-models/baggage-conveyor-belt-system-1275779?referral=3d_molier-studio,29.0,10.0,290.0,6.0,11.0,796.0,12.0,2913.0,CheckMate Lite/Pro,Industrial Equipment,Conveyor Belt,Hardware|Software Development|Simulation|Advertising,hardware presentation|software interface visualization|simulation|advertising,baggage conveyor belt system 3d model|industrial 3d model|equipment 3d model|machinery 3d model,0.13785,True,https://static.turbosquid.com/Preview/001275/779/Baggage-Conveyor-Belt-System_D_Main.jpg
1096440,Generic Wind Turbine,generic-wind-turbine-1096440,https://www.turbosquid.com/3d-models/generic-wind-turbine-1096440,https://www.turbosquid.com/3d-models/generic-wind-turbine-1096440?referral=3d_molier-studio,49.0,165.0,8085.0,28.0,202.0,6152.0,219.0,3415.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,generic wind turbine 3d model|3d model download|generic wind turbine turbosquid,0.230865,True,https://static.turbosquid.com/Preview/001096/440/Generic-Wind-Turbine_D_Main.jpg
1428089,Electric Scooter(1),electric-scooter-1-1428089,https://www.turbosquid.com/3d-models/electric-scooter-1-1428089,https://www.turbosquid.com/3d-models/electric-scooter-1-1428089?referral=3d_molier-studio,69.0,36.0,2484.0,4.0,41.0,3189.0,67.0,2448.0,CheckMate Lite/Pro,Vehicles,Scooter,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,electric scooter(1) 3d model|vehicle 3d model|car 3d model|electric scooter(1) for games,0.156384,True,https://static.turbosquid.com/Preview/001428/089/Electric-Scooter-1_D_Main.jpg
1428209,Vespa Elettrica 2019 Scooter,vespa-elettrica-2019-scooter-1428209,https://www.turbosquid.com/3d-models/vespa-elettrica-2019-scooter-1428209,https://www.turbosquid.com/3d-models/vespa-elettrica-2019-scooter-1428209?referral=3d_molier-studio,69.0,19.0,1311.0,1.0,24.0,2388.0,36.0,2448.0,CheckMate Lite/Pro,Vehicles,Scooter,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,vespa elettrica 2019 scooter 3d model|vehicle 3d model|car 3d model|vespa elettrica 2019 scooter for games,0.138632,True,https://static.turbosquid.com/Preview/001428/209/Vespa-Elettrica-2019-Scooter_D_Main.jpg
1456447,Silverware Set,silverware-set-1456447,https://www.turbosquid.com/3d-models/silverware-set-1456447,https://www.turbosquid.com/3d-models/silverware-set-1456447?referral=3d_molier-studio,29.0,76.0,2204.0,18.0,89.0,3809.0,126.0,2369.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,silverware set 3d model|3d model download|silverware set turbosquid,0.153017,True,https://static.turbosquid.com/Preview/001456/447/Silverware-Set_D_Main.jpg
1398430,Santa Sleigh,santa-sleigh-1398430,https://www.turbosquid.com/3d-models/santa-sleigh-1398430,https://www.turbosquid.com/3d-models/santa-sleigh-1398430?referral=3d_molier-studio,59.0,164.0,9676.0,45.0,197.0,13561.0,220.0,2542.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,santa sleigh 3d model|3d model download|santa sleigh turbosquid,0.264777,True,https://static.turbosquid.com/Preview/001398/430/Santa-Sleigh_D_Main.jpg
1459208,Male Skeleton Full Body,male-skeleton-full-body-1459208,https://www.turbosquid.com/3d-models/male-skeleton-full-body-1459208,https://www.turbosquid.com/3d-models/male-skeleton-full-body-1459208?referral=3d_molier-studio,149.0,13.0,1937.0,0.0,20.0,15513.0,21.0,2365.0,CheckMate Lite/Pro,Medical,Skeleton,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,male skeleton full body 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.141871,True,https://static.turbosquid.com/Preview/001459/208/Male-Skeleton-Full-Body_D_Main.jpg
1461209,Human Arm Skeleton,human-arm-skeleton-1461209,https://www.turbosquid.com/3d-models/human-arm-skeleton-1461209,https://www.turbosquid.com/3d-models/human-arm-skeleton-1461209?referral=3d_molier-studio,49.0,16.0,784.0,4.0,19.0,4375.0,22.0,2359.0,CheckMate Lite/Pro,Medical,Skeleton,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,human arm skeleton 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.141229,True,https://static.turbosquid.com/Preview/001461/209/Human-Arm-Skeleton_D_Main.jpg
1461367,Human Liver and Gallbladder,human-liver-and-gallbladder-1461367,https://www.turbosquid.com/3d-models/human-liver-and-gallbladder-1461367,https://www.turbosquid.com/3d-models/human-liver-and-gallbladder-1461367?referral=3d_molier-studio,39.0,18.0,702.0,3.0,23.0,3288.0,26.0,2358.0,CheckMate Lite/Pro,Medical,Liver,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,human liver and gallbladder 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.140093,True,https://static.turbosquid.com/Preview/001461/367/Human-Liver-And-Gallbladder_D_Main.jpg
1464130,Human Cardiovascular System Full Body,human-cardiovascular-system-full-body-1464130,https://www.turbosquid.com/3d-models/human-cardiovascular-system-full-body-1464130,https://www.turbosquid.com/3d-models/human-cardiovascular-system-full-body-1464130?referral=3d_molier-studio,99.0,80.0,7920.0,9.0,104.0,10282.0,131.0,2351.0,CheckMate Lite/Pro,Characters & People,Full Body,Film & Video Production|Games|Virtual Reality|Advertising,character animation|game development|film production|VR avatars,human cardiovascular system full 3d model|character 3d model|rigged character 3d model|human 3d model,0.155197,True,https://static.turbosquid.com/Preview/001464/130/Human-Cardiovascular-System-Full-Body_D_Main.jpg
1465677,Male Skeleton and Internal Organs Anatomy,male-skeleton-and-internal-organs-anatomy-1465677,https://www.turbosquid.com/3d-models/male-skeleton-and-internal-organs-anatomy-1465677,https://www.turbosquid.com/3d-models/male-skeleton-and-internal-organs-anatomy-1465677?referral=3d_molier-studio,379.0,13.0,4927.0,4.0,26.0,4269.0,21.0,2347.0,CheckMate Lite/Pro,Medical,Anatomy,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,male skeleton and internal 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.147245,True,https://static.turbosquid.com/Preview/001465/677/Male-Skeleton-And-Internal-Organs-Anatomy_D_Main.jpg
1466043,Male Leg Full Anatomy and Skin,male-leg-full-anatomy-and-skin-1466043,https://www.turbosquid.com/3d-models/male-leg-full-anatomy-and-skin-1466043,https://www.turbosquid.com/3d-models/male-leg-full-anatomy-and-skin-1466043?referral=3d_molier-studio,149.0,45.0,6705.0,8.0,58.0,6459.0,79.0,2346.0,CheckMate Lite/Pro,Medical,Anatomy,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,male leg full anatomy 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.177614,True,https://static.turbosquid.com/Preview/001466/043/Male-Leg-Full-Anatomy-And-Skin_D_Main.jpg
1466045,Male Skeleton Cardiovascular Lymphaticand and Nervous Systems,male-skeleton-cardiovascular-lymphaticand-and-nervous-systems-1466045,https://www.turbosquid.com/3d-models/male-skeleton-cardiovascular-lymphaticand-and-nervous-systems-1466045,https://www.turbosquid.com/3d-models/male-skeleton-cardiovascular-lymphaticand-and-nervous-systems-1466045?referral=3d_molier-studio,249.0,17.0,4233.0,4.0,26.0,4157.0,38.0,2346.0,CheckMate Lite/Pro,Medical,Skeleton,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,male skeleton cardiovascular lymphaticand 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.14896,True,https://static.turbosquid.com/Preview/001466/045/Male-Skeleton-Cardiovascular-Lymphaticand-And-Nervous-Systems_D_Main.jpg
1467452,Anatomical Male Head Model with Neck,anatomical-male-head-model-with-neck-1467452,https://www.turbosquid.com/3d-models/anatomical-male-head-model-with-neck-1467452,https://www.turbosquid.com/3d-models/anatomical-male-head-model-with-neck-1467452?referral=3d_molier-studio,139.0,97.0,13483.0,17.0,161.0,13405.0,175.0,2342.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,anatomical male head model 3d model|3d model download|anatomical male head model turbosquid,0.191175,True,https://static.turbosquid.com/Preview/001467/452/Anatomical-Male-Head-Model-With-Neck_D_Main.jpg
1467454,Complete Male Full Body Anatomy,complete-male-full-body-anatomy-1467454,https://www.turbosquid.com/3d-models/complete-male-full-body-anatomy-1467454,https://www.turbosquid.com/3d-models/complete-male-full-body-anatomy-1467454?referral=3d_molier-studio,579.0,11.0,6369.0,3.0,22.0,10984.0,35.0,2342.0,CheckMate Lite/Pro,Medical,Anatomy,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,complete male full body 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.152099,True,https://static.turbosquid.com/Preview/001467/454/Complete-Male-Full-Body-Anatomy_D_Main.jpg
1467456,Human Brain Full Anatomy,human-brain-full-anatomy-1467456,https://www.turbosquid.com/3d-models/human-brain-full-anatomy-1467456,https://www.turbosquid.com/3d-models/human-brain-full-anatomy-1467456?referral=3d_molier-studio,99.0,54.0,5346.0,16.0,79.0,3475.0,74.0,2342.0,CheckMate Lite/Pro,Medical,Anatomy,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,human brain full anatomy 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.190261,True,https://static.turbosquid.com/Preview/001467/456/Human-Brain-Full-Anatomy_D_Main.jpg
1467539,Male Full Body Anatomy and Skin,male-full-body-anatomy-and-skin-1467539,https://www.turbosquid.com/3d-models/male-full-body-anatomy-and-skin-1467539,https://www.turbosquid.com/3d-models/male-full-body-anatomy-and-skin-1467539?referral=3d_molier-studio,599.0,227.0,135973.0,52.0,429.0,116694.0,1040.0,2342.0,CheckMate Lite/Pro,Medical,Anatomy,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,male full body anatomy 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.7003,True,https://static.turbosquid.com/Preview/001467/539/Male-Full-Body-Anatomy-And-Skin_D_Main.jpg
1469602,Male Arm Full Anatomy and Skin,male-arm-full-anatomy-and-skin-1469602,https://www.turbosquid.com/3d-models/male-arm-full-anatomy-and-skin-1469602,https://www.turbosquid.com/3d-models/male-arm-full-anatomy-and-skin-1469602?referral=3d_molier-studio,149.0,94.0,14006.0,14.0,137.0,17357.0,153.0,2337.0,CheckMate Lite/Pro,Medical,Anatomy,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,male arm full anatomy 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.235753,True,https://static.turbosquid.com/Preview/001469/602/Male-Arm-Full-Anatomy-And-Skin_D_Main.jpg
1474080,Human Head Full Anatomy,human-head-full-anatomy-1474080,https://www.turbosquid.com/3d-models/human-head-full-anatomy-1474080,https://www.turbosquid.com/3d-models/human-head-full-anatomy-1474080?referral=3d_molier-studio,139.0,52.0,7228.0,17.0,79.0,12530.0,96.0,2323.0,CheckMate Lite/Pro,Medical,Anatomy,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,human head full anatomy 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.200981,True,https://static.turbosquid.com/Preview/001474/080/Human-Head-Full-Anatomy_D_Main.jpg
1474081,Human Head Full Anatomy and Skin,human-head-full-anatomy-and-skin-1474081,https://www.turbosquid.com/3d-models/human-head-full-anatomy-and-skin-1474081,https://www.turbosquid.com/3d-models/human-head-full-anatomy-and-skin-1474081?referral=3d_molier-studio,149.0,104.0,15496.0,31.0,149.0,15441.0,198.0,2323.0,no certification,Medical,Anatomy,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,human head full anatomy 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.222309,True,https://static.turbosquid.com/Preview/001474/081/Human-Head-Full-Anatomy-And-Skin_D_Main.jpg
1476136,Male Full Body Anatomy,male-full-body-anatomy-1476136,https://www.turbosquid.com/3d-models/male-full-body-anatomy-1476136,https://www.turbosquid.com/3d-models/male-full-body-anatomy-1476136?referral=3d_molier-studio,499.0,37.0,18463.0,11.0,78.0,9559.0,83.0,2318.0,no certification,Medical,Anatomy,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,male full body anatomy 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.152135,True,https://static.turbosquid.com/Preview/001476/136/Male-Full-Body-Anatomy_D_Main.jpg
1856443,Milk Splash Spiral,milk-splash-spiral-1856443,https://www.turbosquid.com/3d-models/milk-splash-spiral-1856443,https://www.turbosquid.com/3d-models/milk-splash-spiral-1856443?referral=3d_molier-studio,29.0,57.0,1653.0,18.0,68.0,3483.0,87.0,1504.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,milk splash spiral 3d model|3d model download|milk splash spiral turbosquid,0.139975,True,https://static.turbosquid.com/Preview/001856/443/Milk-Splash-Spiral_D_Main.jpg
1105307,US Submarine Virginia SSN-774,us-submarine-virginia-ssn-774-1105307,https://www.turbosquid.com/3d-models/us-submarine-virginia-ssn-774-1105307,https://www.turbosquid.com/3d-models/us-submarine-virginia-ssn-774-1105307?referral=3d_molier-studio,119.0,40.0,4760.0,11.0,52.0,4568.0,63.0,3388.0,CheckMate Lite/Pro,Military Vehicles,Submarine,Military / Defense|Games|Film & Video Production|Simulation,military simulation|game environments|film production|defense training,us submarine virginia ssn-774 3d model|military vehicle 3d model|military 3d model|tank 3d model,0.174248,True,https://static.turbosquid.com/Preview/001105/307/Us-Submarine-Virginia-Ssn-774_D_Main.jpg
